path,sentence,up_votes,down_votes,age,gender
common_voice_ur_26649372.mp3,ہی پرندوں کے ساتھ ساتھ,2,0,twenties,female
common_voice_ur_26649374.mp3,گائے بکرے اونٹ میمنےاور دودھ دینے والے دیگر جانوروں سے حاصل ہونے والے گوشت کو سرخ گوشت کہا جاتا ہے,2,0,twenties,female
common_voice_ur_26649942.mp3,اسکینگ فری رائیڈ مقابلے امریکا کے سیمی لیوبک فاتح قرار,2,0,twenties,female
common_voice_ur_26649950.mp3,ان کی نظر کمال تھی۔,2,0,twenties,female
common_voice_ur_26649951.mp3,"پرانے بدلے نہ چکاؤ،اور دوست بن جاؤ",2,0,twenties,female
common_voice_ur_26649952.mp3,جاپان چڑھتے سورج کى سرزمین,2,0,twenties,female
common_voice_ur_26649953.mp3,ریاست اس میں کوئی شبہ نہیں کہ ایک جدید تصور ہے۔,2,0,twenties,female
common_voice_ur_26649958.mp3,پارٹی کب دے رہے ہو؟,2,0,twenties,female
common_voice_ur_26649963.mp3,اور ہوبھی کیوں۔,2,0,twenties,female
common_voice_ur_26649965.mp3,جب سفر کا رخ ہی درست نہ ہو تو منزل کی امید کیسی؟,2,0,twenties,female
common_voice_ur_26649967.mp3,خاص طورپہ معاشی صورتحال کی وجہ سے۔,2,0,twenties,female
common_voice_ur_26651896.mp3,اکشے کے لیے رنویر نے بنائی مزاحیہ ویڈیو,2,0,twenties,male
common_voice_ur_26651900.mp3,"خاکم بدہن، میں اس بر بادی کے آثار دیکھ رہا ہوں۔",2,0,twenties,male
common_voice_ur_26651901.mp3,برمودا,2,0,twenties,male
common_voice_ur_26651902.mp3,ان کے ٹائروں میں ہوا بھری گئی تھی۔,2,0,twenties,male
common_voice_ur_26651903.mp3,لوح وقت پر یہ سوالات لکھے ہیں۔,2,0,twenties,male
common_voice_ur_26651905.mp3,اپنے کمرے میں بے ترتیبی پاتا ہوں,2,0,twenties,male
common_voice_ur_26651911.mp3,لوگوں کو بات کر نے دیں اگر اس میں وزن نہیں ہو گا۔,2,0,twenties,male
common_voice_ur_26651912.mp3,کسان اور حکومت کے درمیان واحد چیز کارڈ ہوگی,2,0,twenties,male
common_voice_ur_26651914.mp3,مریم نواز آزمائش کے پہلے مرحلے میں سرخرو ہوئیں۔,2,0,twenties,male
common_voice_ur_26651915.mp3,لوگوں کو خوش کرتا ہوں,2,0,twenties,male
common_voice_ur_26651921.mp3,لسی کی بوتلیں دی ۔,2,0,twenties,male
common_voice_ur_26651922.mp3,امریکی صدربننے کےبعد میرے والد کوکاروبار میں کروڑوں ڈالر کا نقصان ہوا ٹرمپ جونیئر,2,0,twenties,male
common_voice_ur_26651923.mp3,تنخواہ بھی کچھ خاص نہیں تھی ۔,2,0,twenties,male
common_voice_ur_26651924.mp3,پاکستان اور زمبابوے فیصلہ کن ون ڈے میں اج مدمقابل,2,0,twenties,male
common_voice_ur_26651925.mp3,ہمت تو دور کی بات ہے۔,2,0,twenties,male
common_voice_ur_26651931.mp3,اگر یہ صورتحال ہے۔,2,0,twenties,male
common_voice_ur_26651932.mp3,اور رنگا رنگی,2,0,twenties,male
common_voice_ur_26651934.mp3,یوں لگتا تھا کہ جیسے کوئی بیش قیمت خزانہ ہاتھ لگا گیا,2,0,twenties,male
common_voice_ur_26651941.mp3,تب ایسا نہیں تھا۔,2,0,twenties,male
common_voice_ur_26651942.mp3,یہاں عجیب مخمصہ ہے۔,2,0,twenties,male
common_voice_ur_26651943.mp3,یہ نہیں کہا جائے گا فلاں آدمی مشرک ہے,2,0,twenties,male
common_voice_ur_26651944.mp3,بنگلہ دیش,2,0,twenties,male
common_voice_ur_26651945.mp3,پی ائی اے کی نجکاری قوانین کے مطابق کی جائے گی دانیال عزیز,2,0,twenties,male
common_voice_ur_26651951.mp3,اب حالات اور ہیں۔,2,0,twenties,male
common_voice_ur_26651952.mp3,ہنگری میں ایئر ریس کا انعقادپائلٹس کے سٹنٹس نے سب کو چونکا دیا,2,0,twenties,male
common_voice_ur_26651954.mp3,تین بار وزیر اعظم رہے۔,2,0,twenties,male
common_voice_ur_26651955.mp3,ان کے لیے ہمدردی رکھتا ہوں جو مچھ سے زیادہ برے حال میں ہیں,2,0,twenties,male
common_voice_ur_26651973.mp3,بعض کے کالم کبھی کبھارکسی اخبار میں چھپ جاتے ہیں۔,2,0,twenties,male
common_voice_ur_26651976.mp3,میں سوچتارہا کہ یہ کیسی کتب ہوں۔,2,0,twenties,male
common_voice_ur_26651977.mp3,ہنڈا نے اپنی نئی سوک رش پاکستان میں متعارف کرا دی ہے,2,0,twenties,male
common_voice_ur_26651983.mp3,اٹھانے کے لئے ہاتھ بڑھایا۔,2,0,twenties,male
common_voice_ur_26651984.mp3,پاکستان کی ون ڈے رینکنگ میں تنزلی چیمپئنز ٹرافی میں شرکت بھی خطرے میں پڑگئی,2,0,twenties,male
common_voice_ur_26651985.mp3,اب یہ مانے گا۔,2,0,twenties,male
common_voice_ur_26651986.mp3,آسٹریائی جرمن,2,0,twenties,male
common_voice_ur_26651998.mp3,اپنے ملک میں ہے۔,2,0,twenties,male
common_voice_ur_26651999.mp3,عروہ نے رنگریزا میں ثناء جاوید کی جگہ لے لی,2,0,twenties,male
common_voice_ur_26652000.mp3,اور گرین ہاؤس ایفیکٹ کو سبز مکانی اثر لکھا کرتے تھے,2,0,twenties,male
common_voice_ur_26652001.mp3,ٹرمپ امریکا کیلئے باعث شرمندگی,2,0,twenties,male
common_voice_ur_26652003.mp3,مسلم یہودی اور مسیحی دوسری تحریک وہ تھی جس کی,2,0,twenties,male
common_voice_ur_26652004.mp3,وہ اب موجود نہ تھا۔,2,0,twenties,male
common_voice_ur_26652005.mp3,چیزوں کا بنا سوچے سمجھے کرتا ہوں,2,0,twenties,male
common_voice_ur_26652006.mp3,یہ مقدمہ اس ملک کے نظام عدل کے لیے بھی چیلنج ہے۔,2,0,twenties,male
common_voice_ur_26652007.mp3,کیونکہ اس عمل کے بڑے ٹارگٹ وہی ہیں۔,2,0,twenties,male
common_voice_ur_26652018.mp3,وہ میڈیاسیل والے؟,2,0,twenties,male
common_voice_ur_26652019.mp3,اس طرح کی افواہیں پھیلانے,2,0,twenties,male
common_voice_ur_26652020.mp3,خاص طرح کا ہوتا ہے,2,0,twenties,male
common_voice_ur_26652021.mp3,کا عمل جو فضا میں کاربن ڈائی آکسائیڈ گیس کے اضافے,2,0,twenties,male
common_voice_ur_26652022.mp3,کیا یہ نا شکر نہیں ہے,2,0,twenties,male
common_voice_ur_26652029.mp3,تاریخ کے لیے زیادہ ترکتابوں سے رجوع کیا جاتا ہے۔,2,0,twenties,male
common_voice_ur_26652030.mp3,آج صبح میں دیر سے بیدار ہوا,2,0,twenties,male
common_voice_ur_26652031.mp3,تو ان کے استعمال سے بھی کاربن ڈائی آکسائیڈ,2,0,twenties,male
common_voice_ur_26652043.mp3,ان کو نوٹ بک بھی کہا جاتا ہے ۔,2,0,twenties,male
common_voice_ur_26652045.mp3,آج شام کے وقت سے ہی میرے سر میں شدد درد شروع ہو گیا۔,2,0,twenties,male
common_voice_ur_26652046.mp3,ایم این ایس زرعی,2,0,twenties,male
common_voice_ur_26652047.mp3,دنیا کے فیصلے دیگر قومیں کررہی ہیں۔,2,0,twenties,male
common_voice_ur_26652048.mp3,کابینہ کا فیصلہ حکومتی فیصلہ ہوتا ہے۔,2,0,twenties,male
common_voice_ur_26652049.mp3,جنہیں حاصل کرنا,2,0,twenties,male
common_voice_ur_26652051.mp3,پاکستان کو صحیح قیادت کی ضرورت ہے۔,2,0,twenties,male
common_voice_ur_26652052.mp3,آسانی سے چیزوں سے پریشان نہیں ہوتا,2,0,twenties,male
common_voice_ur_26652058.mp3,مرتبہ کرک نامہ سے غیر حاضری کچھ زیادہ ہی طویل ہوگئی ہے,2,0,twenties,male
common_voice_ur_26652059.mp3,جب اس فعل کا کوئی مطلب نہیں ہوتا۔,2,0,twenties,male
common_voice_ur_26652060.mp3,مگر ہم اس میں سے خود ہی لاجک تلاش کرلیتےہیں اور اپنے آپ کو حقدار ثواب قرار دے لیتےہیں,2,0,twenties,male
common_voice_ur_26652061.mp3,فیس بک سماجی مدد,2,0,twenties,male
common_voice_ur_26652075.mp3,نان کے ساتھ اچھے لگے مگر میری بیٹی نے انہیں ابلے ہو چاولوں کے ساتھ پسند کیا,2,0,twenties,male
common_voice_ur_26652078.mp3,وہ اگر اپنے علاوہ کسی کی بہادری کا ذکر کرتے ہیں۔,2,0,twenties,male
common_voice_ur_26652079.mp3,بنگلہ دیش کا معیاری وقت,2,0,twenties,male
common_voice_ur_26652105.mp3,جب آسمان سے بارش کی طرح بارود اور آگ‘ برستے ہیں۔,2,0,twenties,male
common_voice_ur_26652106.mp3,کیا اس بار بھی لوڈشیڈنگ ہوگی,2,0,twenties,male
common_voice_ur_26652107.mp3,میرا خیال ہے پرانی شاعری ساری پبلک ڈومین میں ہے,2,0,twenties,male
common_voice_ur_26652108.mp3,اُن کی باتوں میں ایک خستگی اور کرارا پن ہے,2,0,twenties,male
common_voice_ur_26652109.mp3,"مائیکروسافٹ ، ونڈوز ایکس پی کے لئے اپنی سپورٹ اپریل میں ختم کررہا ہے",2,0,twenties,male
common_voice_ur_26652110.mp3,اور جب ملک سے باہر ہوتے ہیں پاکستانی پاسپورٹ غایب گویا ڈبل مزہ,2,0,twenties,male
common_voice_ur_26652111.mp3,اللہ بہتر جانے۔,2,0,twenties,male
common_voice_ur_26652112.mp3,انگریزی کا مطالعہ زیادہ تر ممالک میں کیا جاتا ہے۔,2,0,twenties,male
common_voice_ur_26652114.mp3,یوروپی یونین,2,0,twenties,male
common_voice_ur_26652115.mp3,رحمٰن کی اتباع سے انسان رحمدل ہو جاتا ہے۔,2,0,twenties,male
common_voice_ur_26652116.mp3,وہ یہ ہے کہ ایشوریا نے جو بھی,2,0,twenties,male
common_voice_ur_26652117.mp3,جو بت قوم نوح میں پوجے جاتے تھے,2,0,twenties,male
common_voice_ur_26652121.mp3,اس جنگ میں جھونک دیا۔,2,0,twenties,male
common_voice_ur_26652130.mp3,پڑھے لکھے تو ہیں۔,2,0,twenties,male
common_voice_ur_26652131.mp3,پہلے جنون چڑ ھا تھا۔,2,0,twenties,male
common_voice_ur_26652132.mp3,رسوائی کی‘‘۔,2,0,twenties,male
common_voice_ur_26652133.mp3,زمین کا بتدریج بڑھتا ہوا درجۂ حرارت ہے,2,0,twenties,male
common_voice_ur_26652134.mp3,اس کی کہانی کسی قدر ایک ذاتی زوال میں سے ہے,2,0,twenties,male
common_voice_ur_26652135.mp3,ہم چلتے چلتے دوسآٹھ منہ آٹھ ہی باتیں,2,0,twenties,male
common_voice_ur_26652136.mp3,اس کا مطلب ہے کہ سیاسی حل کا امکان ختم ہو گیا ہے۔,2,0,twenties,male
common_voice_ur_26652138.mp3,ی الحال اس ہنگامی صورتحال میں سوال ہی پیدا نہیں ہوتا,2,0,twenties,male
common_voice_ur_26652158.mp3,نئی دہلی مانیٹرنگ ڈیسک اگر آپ سوشل میڈیا استعمال کرتے ہیں تو آپ یقینا سیکنڈ فیس ورزش کے متعلق سن رکھا ہو گا,2,0,twenties,male
common_voice_ur_26652160.mp3,میرے کمپیوٹر میں کسی قسم کا وائرس نہیں ہے,2,0,twenties,male
common_voice_ur_26652161.mp3,"اور کپتان کا سب سے بڑا""جرم"" میچ کو فنش نہ کر ہے",2,0,twenties,male
common_voice_ur_26652162.mp3,اُمّید ہے کہ ٹام میری مدد کریں گے۔,2,0,twenties,male
common_voice_ur_26652171.mp3,یہی اس الیکشن موسم میں ہو رہا ہے۔,2,0,twenties,male
common_voice_ur_26652172.mp3,اس کا اندازہ نہ تھا۔,2,0,twenties,male
common_voice_ur_26652173.mp3,گزشتہ ہفتے ریلیز ہونے,2,0,twenties,male
common_voice_ur_26652174.mp3,ان کا سودا؟,2,0,twenties,male
common_voice_ur_26652182.mp3,بابُر نے مغلیہ سلطنت کی تشکیل کی۔,2,0,twenties,male
common_voice_ur_26652191.mp3,آخری بار آپ نے خواب کب دیکھا؟,2,0,twenties,male
common_voice_ur_26652192.mp3,یہ حکومت کی ناکامی جو انکے اتنے منہ کھل گئے ہیں,2,0,twenties,male
common_voice_ur_26652193.mp3,نیب کے سربراہ قمر زمان چوہدری تھے۔,2,0,twenties,male
common_voice_ur_26652201.mp3,پر شور ہجوم کا حصہ بننے میں لطف محسوس کرتا ہوں,2,0,twenties,male
common_voice_ur_26652203.mp3,جانچا جائے تو تین گھنٹے کے کھیل,2,0,twenties,male
common_voice_ur_26652207.mp3,مستنصر حسین تارڑ مشہور سفرنامہ نگار ہیں,2,0,twenties,male
common_voice_ur_26652209.mp3,اب ان سوالوں کے جواب ہمیں شریعت سے نہیں ملیں گے۔,2,0,twenties,male
common_voice_ur_26652213.mp3,وہ جس کو چاہتا ملازمت پر رکھتا,2,0,twenties,male
common_voice_ur_26652216.mp3,پیپلزپارٹی کی قیادت کو بھی ہونا چاہیے۔,2,0,twenties,male
common_voice_ur_26652217.mp3,سڈنی ویں کامن ویلتھ گیمز کا اغاز ہو گیا,2,0,twenties,male
common_voice_ur_26652219.mp3,ہیمبرگ ماسٹر ٹینس البرٹ راموس اور فلورین میئر دوسرے رانڈ میں,2,0,twenties,male
common_voice_ur_26652220.mp3,"، اللہ کی نافرمانی ہو",2,0,twenties,male
common_voice_ur_26652226.mp3,اس بحث میں شریک ایک گروہ کا کہنا ہے کہ نئی ٹیکنالوجی,2,0,twenties,male
common_voice_ur_26652227.mp3,کہ وہ آٹھ گھنٹے کے کھیل میں,2,0,twenties,male
common_voice_ur_26652229.mp3,سلطان یش راج فلمز کے ساتھ سلمان کی اخری فلم,2,0,twenties,male
common_voice_ur_26652230.mp3,تو چہل پہل ہو۔,2,0,twenties,male
common_voice_ur_26652234.mp3,ایسی فکر انگیز تقریر میں نے زندگی میں پہلی بار سنی ہے۔,2,0,twenties,male
common_voice_ur_26652428.mp3,زندگی سے محبت کرتا ہوں,2,0,,
common_voice_ur_26652429.mp3,کلورو فلورو کاربن گیسیں یا سی ایف سی گیس,2,0,,
common_voice_ur_26652430.mp3,اس سال نہیں,2,0,,
common_voice_ur_26652431.mp3,یہ ہوئی ناں زندگی۔,2,0,,
common_voice_ur_26652432.mp3,کامن ویلتھ گیمز ہاکی قومی ٹیم سیمی فائنل کی دوڑ سے باہر,2,0,,
common_voice_ur_26652433.mp3,پاکستان دو لخت کیا ہو اسے یوم دفاع منانے کا کوئی حق نہیں ہے,2,0,twenties,male
common_voice_ur_26652434.mp3,کہاں گئے شبِ فرقت کے جاگنے والے۔,2,0,twenties,male
common_voice_ur_26652436.mp3,لہٰذا وہ مجھے خیر ہی کی باتیں کہتا ہے,2,0,twenties,male
common_voice_ur_26652437.mp3,بس اللہ آپ کو خوش رکھے اور صحت دے۔,2,0,twenties,male
common_voice_ur_26652438.mp3,نجات کی خوش خبری کس نے سنائی,2,0,,
common_voice_ur_26652445.mp3,کیا اس کے پاس اس کی کوئی اخلاقی یا مذہبی دلیل ہے؟,2,0,,
common_voice_ur_26652448.mp3,میں دیکھتا ہوں,2,0,,
common_voice_ur_26652450.mp3,بڑے مواقع تھے۔,2,0,,
common_voice_ur_26652452.mp3,دوسروں کو اپنے مقاصد کے لیے استعمال کرتا ہوں,2,0,,
common_voice_ur_26652454.mp3,وہ تاریخ کاحصہ ہے,2,0,,
common_voice_ur_26652456.mp3,پچھلے ہفتے ڈرائیور بیمار تھا۔,2,0,,
common_voice_ur_26652457.mp3,وہ ناکام ہو چکا ہے۔,2,0,,
common_voice_ur_26652459.mp3,ان کی نااہلی کا ڈھنڈورا ظاہر ہے۔,2,0,twenties,male
common_voice_ur_26652460.mp3,ریاست قانون پر کھڑی ہوتی اور قوت نافذہ رکھتی ہے۔,2,0,twenties,male
common_voice_ur_26652461.mp3,کہ آئی پی ایل نے,2,0,twenties,male
common_voice_ur_26652462.mp3,محمد علی باکسنگ کے چیمپئن تھے۔,2,0,twenties,male
common_voice_ur_26652464.mp3,یہ دیرپا عمل ہے۔,2,0,,
common_voice_ur_26652465.mp3,رینکنگ بھی اس کی دلیل ہے۔,2,0,,
